915,211,0,0,26
913,210,0,0,57
913,210,0,0,89
913,210,0,0,104
913,210,0,0,135
913,210,0,0,151
913,210,0,0,183
913,210,0,0,214
913,210,0,0,229
912,210,0,0,260
911,208,0,0,276
903,207,0,0,307
880,213,0,0,339
858,215,0,0,354
782,219,0,0,386
721,222,0,0,401
557,218,0,0,432
312,157,0,0,464
172,103,0,0,479
0,0,0,0,511
0,0,0,0,526
0,0,0,0,558
0,0,0,0,589
0,0,0,0,605
25,0,0,0,636
59,0,0,0,651
190,0,0,0,682
415,0,0,0,714
561,6,0,0,729
926,32,0,0,761
1111,47,0,0,776
1361,84,0,0,807
1691,142,0,0,839
1769,172,0,0,855
1826,224,0,0,886
1849,298,0,0,902
1853,403,0,0,934
1835,483,0,0,950
1750,640,0,0,981
1632,763,0,0,1013
1562,810,0,0,1028
1391,860,0,0,1059
1289,868,0,0,1075
1054,855,0,0,1106
865,803,0,0,1137
783,761,0,0,1153
633,618,0,0,1184
594,571,0,0,1200
456,366,0,0,1231
422,276,0,0,1263
420,244,0,0,1279
434,200,0,0,1310
458,168,0,0,1326
541,111,0,0,1357
681,74,0,0,1388
756,70,0,0,1404
912,100,0,0,1435
988,149,0,0,1451
1097,250,0,0,1482
1155,329,0,0,1514
1158,333,0,0,1529
