1022,399,0,0,32
1022,399,0,0,64
1022,399,0,0,80
1022,399,0,0,111
1022,399,0,0,127
1022,399,0,0,158
1022,399,0,0,189
1022,399,0,0,206
1026,418,0,0,237
1028,423,0,0,253
1035,445,0,0,286
1039,461,0,0,302
1046,504,0,0,334
1046,527,0,0,350
1038,563,0,0,382
1015,577,0,0,413
997,579,0,0,429
952,575,0,0,461
925,566,0,0,476
881,532,0,0,508
857,479,0,0,540
853,441,0,0,556
856,371,0,0,588
869,346,0,0,604
921,307,0,0,636
956,299,0,0,651
1044,301,0,0,683
1128,343,0,0,714
1177,404,0,0,730
1210,494,0,0,762
1214,579,0,0,777
1189,662,0,0,809
1163,698,0,0,825
1100,739,0,0,856
1043,745,0,0,887
1002,740,0,0,904
917,702,0,0,934
887,674,0,0,950
842,580,0,0,981
826,449,0,0,1012
826,409,0,0,1028
841,337,0,0,1059
858,324,0,0,1075
902,309,0,0,1106
964,310,0,0,1137
1006,324,0,0,1153
1085,368,0,0,1184
1115,396,0,0,1200
1146,438,0,0,1232
1155,489,0,0,1263
1149,502,0,0,1278
1137,507,0,0,1309
1132,504,0,0,1325
1123,471,0,0,1356
1122,415,0,0,1388
1122,392,0,0,1403
1122,293,0,0,1434
1125,255,0,0,1450
1135,248,0,0,1475
1165,261,0,0,1504
1187,285,0,0,1526
1226,348,0,0,1551
1249,398,0,0,1579
1254,429,0,0,1600
