1075,694,0,0,29
1075,694,0,0,50
1075,694,0,0,78
1075,694,0,0,106
1075,694,0,0,126
1075,694,0,0,154
1075,694,0,0,176
1075,694,0,0,203
1075,694,0,0,231
1075,694,0,0,252
1075,694,0,0,280
1075,694,0,0,300
1075,694,0,0,328
1075,694,0,0,356
1075,694,0,0,377
1075,694,0,0,404
1075,694,0,0,426
1075,694,0,0,453
1075,694,0,0,481
1075,694,0,0,502
1075,694,0,0,529
1075,694,0,0,550
1075,694,0,0,579
1075,694,0,0,610
1075,694,0,0,627
1075,694,0,0,660
1075,694,0,0,677
1075,694,0,0,708
1075,694,0,0,740
1075,694,0,0,756
1075,694,0,0,788
1075,694,0,0,804
1075,694,0,0,835
1075,694,0,0,852
1075,694,0,0,884
1075,694,0,0,900
1075,694,0,0,931
1075,694,0,0,962
1075,694,0,0,978
1075,694,0,0,1010
1075,694,0,0,1026
1075,694,0,0,1057
1075,694,0,0,1089
1075,694,0,0,1106
1075,694,0,0,1137
1075,694,0,0,1153
1071,695,0,0,1185
1067,697,0,0,1201
1046,704,0,0,1232
1017,709,0,0,1264
998,710,0,0,1279
953,711,0,0,1311
927,711,0,0,1327
871,709,0,0,1359
819,699,0,0,1390
799,690,0,0,1405
780,670,0,0,1437
771,654,0,0,1452
755,620,0,0,1484
742,588,0,0,1500
720,519,0,0,1532
710,462,0,0,1563
710,437,0,0,1579
721,389,0,0,1611
728,368,0,0,1627
752,325,0,0,1658
779,293,0,0,1689
794,277,0,0,1705
816,255,0,0,1732
839,240,0,0,1753
869,233,0,0,1781
882,233,0,0,1802
945,281,0,0,1840
960,301,0,0,1850
1012,386,0,0,1877
1033,439,0,0,1904
1041,473,0,0,1925
1036,489,0,0,1953
1013,503,0,0,1981
998,506,0,0,2002
952,506,0,0,2029
923,497,0,0,2050
859,472,0,0,2078
806,441,0,0,2106
762,405,0,0,2127
732,370,0,0,2154
713,333,0,0,2175
703,293,0,0,2203
703,270,0,0,2225
711,245,0,0,2252
725,220,0,0,2275
741,199,0,0,2300
769,183,0,0,2325
797,181,0,0,2355
832,182,0,0,2376
887,198,0,0,2404
914,209,0,0,2425
957,233,0,0,2452
972,249,0,0,2477
985,264,0,0,2501
1005,275,0,0,2525
1030,283,0,0,2550
1073,294,0,0,2578
1115,302,0,0,2606
1130,305,0,0,2626
1149,308,0,0,2654
1154,311,0,0,2675
1170,319,0,0,2703
1183,334,0,0,2731
1193,356,0,0,2751
1198,375,0,0,2779
1199,387,0,0,2800
1195,405,0,0,2828
1187,419,0,0,2856
1180,427,0,0,2876
1172,434,0,0,2904
1153,448,0,0,2925
1139,457,0,0,2953
1119,464,0,0,2981
1105,465,0,0,3001
1082,465,0,0,3029
1055,461,0,0,3050
1015,447,0,0,3078
981,427,0,0,3106
942,396,0,0,3126
910,360,0,0,3154
845,281,0,0,3175
801,204,0,0,3200
773,119,0,0,3226
764,38,0,0,3254
764,21,0,0,3275
797,0,0,0,3300
829,0,0,0,3328
872,0,0,0,3356
932,2,0,0,3376
1026,34,0,0,3405
1062,62,0,0,3426
1105,118,0,0,3450
1144,187,0,0,3475
1177,286,0,0,3505
1177,347,0,0,3529
1147,411,0,0,3550
1094,471,0,0,3586
1060,500,0,0,3605
1048,507,0,0,3626
1024,513,0,0,3654
1013,514,0,0,3675
975,496,0,0,3703
946,468,0,0,3731
926,440,0,0,3751
901,388,0,0,3779
885,345,0,0,3800
878,310,0,0,3828
882,289,0,0,3856
886,287,0,0,3876
898,283,0,0,3904
925,281,0,0,3925
972,281,0,0,3953
1046,286,0,0,3981
1080,292,0,0,4001
1121,307,0,0,4029
1128,314,0,0,4050
1132,323,0,0,4078
1133,324,0,0,4106
1133,324,0,0,4127
1133,324,0,0,4154
1132,329,0,0,4175
1126,335,0,0,4203
1119,340,0,0,4231
1113,343,0,0,4252
1108,344,0,0,4280
1107,344,0,0,4300
1107,344,0,0,4333
1107,344,0,0,4350
