973,513,0,0,32
972,517,0,0,63
970,526,0,0,79
963,550,0,0,111
958,564,0,0,126
947,582,0,0,157
932,590,0,0,188
925,590,0,0,204
905,579,0,0,235
895,566,0,0,251
882,542,0,0,282
870,494,0,0,313
870,470,0,0,329
887,435,0,0,360
904,420,0,0,376
937,403,0,0,407
981,401,0,0,438
1025,415,0,0,454
1072,452,0,0,486
1088,478,0,0,502
1097,526,0,0,533
1060,568,0,0,565
1048,572,0,0,580
999,579,0,0,612
980,578,0,0,628
950,554,0,0,659
942,523,0,0,691
942,496,0,0,706
952,452,0,0,737
961,437,0,0,753
978,421,0,0,784
981,419,0,0,800
982,419,0,0,832
