977,369,0,0,25
981,366,0,0,53
988,361,0,0,81
998,361,0,0,101
1035,381,0,0,129
1055,400,0,0,150
1081,433,0,0,177
1093,455,0,0,206
1101,469,0,0,226
1106,478,0,0,254
1106,478,0,0,275
1106,478,0,0,302
1106,476,0,0,335
1107,471,0,0,353
1112,417,0,0,384
1114,381,0,0,400
1128,312,0,0,431
1172,223,0,0,452
1249,140,0,0,477
1374,75,0,0,502
1508,42,0,0,526
1660,47,0,0,553
1782,98,0,0,575
1909,178,0,0,603
1919,246,0,0,630
1919,251,0,0,651
1919,168,0,0,681
1919,82,0,0,703
1919,30,0,0,726
1919,0,0,0,754
1919,0,0,0,775
1919,0,0,0,803
1919,2,0,0,830
1911,36,0,0,852
1863,91,0,0,880
1843,91,0,0,904
1838,53,0,0,925
1850,4,0,0,956
1890,0,0,0,977
1919,0,0,0,1004
1919,0,0,0,1025
1919,0,0,0,1053
1918,24,0,0,1080
1902,60,0,0,1102
1873,85,0,0,1130
1831,93,0,0,1159
1825,86,0,0,1176
1831,69,0,0,1200
1851,53,0,0,1227
1870,45,0,0,1255
1872,45,0,0,1275
1872,45,0,0,1303
