989,362,0,0,22
989,362,0,0,38
989,362,0,0,54
989,362,0,0,69
989,362,0,0,85
989,362,0,0,101
989,362,0,0,116
989,362,0,0,131
989,362,0,0,148
989,362,0,0,163
989,362,0,0,178
989,362,0,0,194
989,362,0,0,210
989,362,0,0,226
989,362,0,0,241
989,362,0,0,258
989,362,0,0,274
989,362,0,0,289
989,362,0,0,305
989,362,0,0,321
988,362,0,0,336
988,362,0,0,351
988,362,0,0,368
987,362,0,0,383
986,364,0,0,398
984,365,0,0,414
982,366,0,0,430
977,372,0,0,445
967,382,0,0,461
953,391,0,0,476
944,397,0,0,492
921,404,0,0,508
897,408,0,0,524
866,408,0,0,539
828,399,0,0,555
789,387,0,0,571
749,369,0,0,586
716,347,0,0,602
693,325,0,0,618
690,312,0,0,633
696,305,0,0,649
712,297,0,0,665
735,292,0,0,680
773,291,0,0,696
834,293,0,0,711
912,311,0,0,727
953,326,0,0,743
1030,368,0,0,759
1083,412,0,0,774
1110,444,0,0,790
1121,468,0,0,805
1124,491,0,0,821
1120,513,0,0,837
1100,535,0,0,852
1072,550,0,0,868
1040,561,0,0,884
1005,566,0,0,899
969,566,0,0,915
936,557,0,0,930
899,529,0,0,946
865,487,0,0,962
833,436,0,0,978
809,386,0,0,993
803,355,0,0,1009
813,336,0,0,1025
835,325,0,0,1040
866,318,0,0,1056
907,313,0,0,1072
944,310,0,0,1087
975,310,0,0,1103
991,313,0,0,1119
1024,330,0,0,1135
1051,356,0,0,1150
1062,380,0,0,1166
1064,405,0,0,1182
1063,423,0,0,1197
1051,445,0,0,1212
1032,459,0,0,1228
995,467,0,0,1244
976,467,0,0,1259
944,457,0,0,1275
909,433,0,0,1290
852,373,0,0,1306
826,341,0,0,1322
798,301,0,0,1338
781,266,0,0,1353
781,266,0,0,1354
781,258,0,0,1359
781,258,0,0,1360
781,258,0,0,1362
781,258,0,0,1364
781,258,0,0,1366
782,251,0,0,1367
787,245,0,0,1375
787,245,0,0,1382
792,240,0,0,1389
799,237,0,0,1394
799,237,0,0,1396
809,232,0,0,1401
809,232,0,0,1403
820,231,0,0,1408
842,231,0,0,1417
856,231,0,0,1423
856,231,0,0,1431
873,233,0,0,1437
895,239,0,0,1444
919,245,0,0,1449
919,245,0,0,1451
944,254,0,0,1456
967,263,0,0,1467
1006,284,0,0,1482
1006,284,0,0,1484
1006,284,0,0,1487
1012,288,0,0,1494
1024,298,0,0,1498
1041,312,0,0,1506
1044,318,0,0,1512
1046,321,0,0,1520
1046,321,0,0,1526
1046,323,0,0,1534
1046,325,0,0,1541
1046,329,0,0,1547
1044,331,0,0,1554
1040,334,0,0,1561
1036,338,0,0,1568
1029,343,0,0,1575
1029,343,0,0,1582
1022,346,0,0,1589
1013,351,0,0,1596
1004,353,0,0,1603
993,355,0,0,1610
984,356,0,0,1617
975,357,0,0,1624
975,357,0,0,1630
967,357,0,0,1637
961,357,0,0,1644
955,358,0,0,1651
950,358,0,0,1658
946,358,0,0,1665
943,358,0,0,1672
943,358,0,0,1679
941,358,0,0,1686
940,358,0,0,1693
939,358,0,0,1699
939,356,0,0,1707
937,350,0,0,1714
934,343,0,0,1721
933,340,0,0,1728
933,340,0,0,1735
930,333,0,0,1742
929,327,0,0,1748
928,324,0,0,1755
928,322,0,0,1762
928,322,0,0,1769
928,320,0,0,1776
929,320,0,0,1783
929,320,0,0,1790
931,319,0,0,1797
934,319,0,0,1804
936,319,0,0,1811
941,321,0,0,1818
948,326,0,0,1825
956,329,0,0,1832
956,329,0,0,1839
961,332,0,0,1846
964,332,0,0,1853
968,334,0,0,1860
974,336,0,0,1867
977,339,0,0,1873
979,341,0,0,1880
982,343,0,0,1888
982,343,0,0,1894
982,344,0,0,1901
984,346,0,0,1908
988,349,0,0,1915
989,352,0,0,1922
992,354,0,0,1929
992,354,0,0,1936
994,356,0,0,1943
994,356,0,0,1950
994,357,0,0,1957
995,358,0,0,1964
995,358,0,0,1971
995,358,0,0,1978
995,358,0,0,1985
995,358,0,0,1992
995,358,0,0,1998
995,358,0,0,2005
995,358,0,0,2012
995,358,0,0,2019
995,358,0,0,2028
995,358,0,0,2033
995,358,0,0,2041
995,358,0,0,2047
995,358,0,0,2054
995,358,0,0,2062
995,358,0,0,2068
995,358,0,0,2075
995,358,0,0,2082
995,358,0,0,2090
995,358,0,0,2096
995,358,0,0,2103
995,358,0,0,2110
