879,651,0,0,39
879,651,0,0,56
879,651,0,0,87
879,651,0,0,103
883,649,0,0,134
884,648,0,0,150
875,648,0,0,181
849,648,0,0,212
819,642,0,0,228
720,604,0,0,260
676,581,0,0,276
577,512,0,0,308
522,456,0,0,330
447,355,0,0,350
401,263,0,0,376
392,206,0,0,404
407,135,0,0,433
464,89,0,0,464
590,74,0,0,485
683,92,0,0,502
792,142,0,0,529
906,255,0,0,550
993,402,0,0,578
1046,570,0,0,606
1047,634,0,0,627
1006,729,0,0,655
950,768,0,0,682
885,785,0,0,704
824,784,0,0,725
759,758,0,0,753
676,688,0,0,780
642,636,0,0,800
584,496,0,0,829
560,377,0,0,856
555,269,0,0,878
569,187,0,0,906
614,132,0,0,926
688,103,0,0,954
841,106,0,0,985
933,133,0,0,1003
1096,214,0,0,1030
1201,312,0,0,1051
1277,438,0,0,1078
1296,572,0,0,1100
1268,670,0,0,1127
1198,758,0,0,1155
1155,784,0,0,1175
1081,806,0,0,1205
992,812,0,0,1225
864,814,0,0,1256
771,805,0,0,1281
687,782,0,0,1301
600,744,0,0,1334
566,718,0,0,1351
516,616,0,0,1381
471,477,0,0,1405
448,380,0,0,1427
432,272,0,0,1453
436,243,0,0,1476
470,223,0,0,1502
533,216,0,0,1531
641,237,0,0,1550
807,303,0,0,1582
932,370,0,0,1606
1006,427,0,0,1627
1116,562,0,0,1655
1154,666,0,0,1676
1155,706,0,0,1703
