1056,338,0,0,27
1063,334,0,0,58
1065,334,0,0,90
1067,334,0,0,106
1071,334,0,0,139
1071,334,0,0,154
1066,334,0,0,186
1061,334,0,0,202
1028,331,0,0,234
983,323,0,0,265
962,320,0,0,281
918,319,0,0,313
895,320,0,0,329
857,339,0,0,360
840,354,0,0,376
794,388,0,0,407
739,417,0,0,438
734,420,0,0,455
734,421,0,0,487
743,420,0,0,503
790,407,0,0,534
823,395,0,0,550
891,377,0,0,582
937,367,0,0,614
959,359,0,0,629
993,338,0,0,661
1009,328,0,0,676
1026,318,0,0,708
1041,325,0,0,740
1054,344,0,0,755
1082,393,0,0,787
1098,429,0,0,802
1108,475,0,0,834
1105,481,0,0,851
1075,484,0,0,882
1027,468,0,0,913
1007,458,0,0,929
957,420,0,0,961
927,393,0,0,977
867,331,0,0,1008
860,316,0,0,1040
860,313,0,0,1055
