985,534,0,0,25
985,534,0,0,54
985,534,0,0,77
985,534,0,0,111
985,534,0,0,127
985,534,0,0,159
985,534,0,0,190
985,535,0,0,205
985,535,0,0,237
985,535,0,0,253
985,535,0,0,284
985,536,0,0,300
969,560,0,0,331
955,574,0,0,363
936,581,0,0,379
897,585,0,0,410
875,582,0,0,426
836,559,0,0,458
795,498,0,0,490
787,474,0,0,506
789,428,0,0,538
799,418,0,0,554
859,401,0,0,585
892,401,0,0,601
958,415,0,0,632
999,448,0,0,664
1014,471,0,0,680
1030,540,0,0,711
1029,564,0,0,727
1010,594,0,0,759
976,606,0,0,790
955,607,0,0,806
907,592,0,0,837
890,576,0,0,853
870,536,0,0,884
869,525,0,0,900
887,488,0,0,932
947,454,0,0,963
987,446,0,0,979
1038,443,0,0,1010
1054,449,0,0,1026
1057,461,0,0,1057
1056,469,0,0,1089
1051,472,0,0,1105
1044,477,0,0,1136
1040,478,0,0,1152
