1003,509,0,0,34
1003,509,0,0,51
1003,509,0,0,82
1003,509,0,0,114
1003,509,0,0,130
1003,509,0,0,161
1003,509,0,0,177
1003,509,0,0,208
1002,519,0,0,239
999,529,0,0,255
984,561,0,0,287
980,571,0,0,302
965,584,0,0,334
952,589,0,0,350
913,586,0,0,382
868,556,0,0,413
848,537,0,0,429
821,489,0,0,461
815,468,0,0,477
814,419,0,0,508
844,377,0,0,540
865,364,0,0,555
933,356,0,0,587
954,357,0,0,602
1006,376,0,0,634
1029,404,0,0,665
1037,427,0,0,681
1039,480,0,0,712
1032,506,0,0,728
996,547,0,0,760
978,556,0,0,775
951,560,0,0,807
924,550,0,0,838
910,535,0,0,854
880,493,0,0,885
868,469,0,0,900
852,404,0,0,932
857,357,0,0,963
873,341,0,0,979
912,321,0,0,1010
935,319,0,0,1026
972,321,0,0,1058
1039,358,0,0,1089
1071,391,0,0,1105
1104,455,0,0,1137
1107,484,0,0,1152
1085,532,0,0,1183
1040,553,0,0,1214
1003,560,0,0,1230
963,557,0,0,1262
941,544,0,0,1277
924,505,0,0,1308
920,459,0,0,1340
920,438,0,0,1355
945,395,0,0,1387
961,381,0,0,1402
