613,66,0,0,36
613,66,0,0,52
613,66,0,0,83
613,66,0,0,114
613,66,0,0,130
613,66,0,0,161
613,66,0,0,177
613,66,0,0,208
610,63,0,0,240
600,56,0,0,256
550,40,0,0,287
528,38,0,0,303
486,37,0,0,334
477,37,0,0,350
476,37,0,0,382
519,39,0,0,413
617,43,0,0,429
807,43,0,0,460
904,43,0,0,476
1065,41,0,0,507
1182,38,0,0,538
1224,36,0,0,554
1385,26,0,0,586
1454,21,0,0,601
1566,17,0,0,632
1689,17,0,0,663
1743,17,0,0,679
1853,15,0,0,710
1919,15,0,0,726
1919,15,0,0,758
1919,16,0,0,790
1919,16,0,0,806
1908,19,0,0,837
1867,20,0,0,853
1748,20,0,0,884
1565,24,0,0,915
1460,24,0,0,931
1289,24,0,0,963
1181,24,0,0,979
986,24,0,0,1011
861,24,0,0,1027
712,25,0,0,1059
517,25,0,0,1090
440,23,0,0,1105
318,23,0,0,1137
266,23,0,0,1152
200,19,0,0,1184
149,19,0,0,1215
135,18,0,0,1230
135,18,0,0,1262
147,17,0,0,1277
227,18,0,0,1308
377,20,0,0,1340
466,20,0,0,1355
591,20,0,0,1387
684,20,0,0,1403
737,21,0,0,1435
762,24,0,0,1450
815,26,0,0,1481
887,28,0,0,1513
931,28,0,0,1529
1032,29,0,0,1560
1082,31,0,0,1575
1152,33,0,0,1607
1168,33,0,0,1638
1175,33,0,0,1653
1185,35,0,0,1685
1188,35,0,0,1700
1189,35,0,0,1732
1190,35,0,0,1763
1193,36,0,0,1778
